NClients,Type,TotalCalls,Time,MicrosPerCall,Latency,Throughput,Size
1,Vector,10,1267.8151,126.781,63.3905,100961500000,1600000
1,Vector,10,1278.302,127.83,63.915,100132990000,1600000
1,Vector,10,1322.633,132.263,66.1315,96776880000,1600000
1,Vector,10,1316.99,131.69899,65.849495,97191330000,1600000
1,Vector,10,1350.9341,135.093,67.5465,94749550000,1600000
1,Vector,10,1441.256,144.125,72.0625,88811790000,1600000
1,Vector,10,1614.9509,161.495,80.7475,79259420000,1600000
