NClients,Type,TotalCalls,Time,MicrosPerCall,Latency,Throughput,Size
1,Vector,10,2567.0122,256.701,128.3505,255300930,8192
1,Vector,10,2607.706,260.77,130.385,251317250,8192
1,Vector,10,2624.986,262.49802,131.24901,249662850,8192
1,Vector,10,2698.518,269.851,134.9255,242859940,8192
1,Vector,10,2626.3281,262.63202,131.31601,249535470,8192
1,Vector,10,2728.6912,272.869,136.4345,240173870,8192
1,Vector,10,3739.449,373.944,186.972,350512400,16384
1,Vector,10,3886.4019,388.64,194.32,337258100,16384
1,Vector,10,3727.311,372.73102,186.36551,351653060,16384
1,Vector,10,3831.516,383.151,191.5755,342089660,16384
1,Vector,10,4149.2383,414.923,207.4615,315894750,16384
1,Vector,10,3844.4548,384.445,192.2225,340938240,16384
1,Vector,10,3878.0562,387.805,193.9025,337984320,16384
1,Vector,10,4022.601,402.25998,201.12999,325839000,16384
1,Vector,10,3834.324,383.432,191.716,341838980,16384
1,Vector,10,4173.5723,417.357,208.6785,314052480,16384
1,Vector,10,6024.358,602.435,301.2175,435140740,32768
1,Vector,10,6317.9277,631.792,315.896,414921380,32768
1,Vector,10,6038.397,603.839,301.9195,434128960,32768
1,Vector,10,5868.3364,586.833,293.4165,446709730,32768
1,Vector,10,5927.5703,592.757,296.3785,442245280,32768
1,Vector,10,6172.799,617.279,308.6395,424676700,32768
1,Vector,10,6479.196,647.919,323.9595,404593760,32768
1,Vector,10,6403.505,640.35,320.175,409376130,32768
1,Vector,10,6216.741,621.674,310.837,421674370,32768
1,Vector,10,6021.875,602.187,301.0935,435319940,32768
1,Vector,10,11385.513,1138.551,569.2755,460487040,65536
1,Vector,10,11329.456,1132.945,566.4725,462765630,65536
1,Vector,10,11179.479,1117.947,558.9735,468973920,65536
1,Vector,10,10839.485,1083.948,541.974,483683740,65536
1,Vector,10,11309.181,1130.9181,565.45905,463595040,65536
1,Vector,10,11020.152,1102.015,551.0075,475753950,65536
1,Vector,10,11333.255,1133.3251,566.66254,462610430,65536
1,Vector,10,11360.671,1136.067,568.0335,461493920,65536
1,Vector,10,10961.147,1096.114,548.057,478315200,65536
1,Vector,10,11267.219,1126.7211,563.36053,465321920,65536
1,Vector,10,21296.455,2129.645,1064.8225,492371230,131072
1,Vector,10,21405.42,2140.541,1070.2705,489864930,131072
1,Vector,10,21683.5,2168.3489,1084.1744,483582700,131072
1,Vector,10,21473.78,2147.377,1073.6885,488305500,131072
1,Vector,10,21852.607,2185.26,1092.63,479840400,131072
1,Vector,10,21851.13,2185.113,1092.5565,479872670,131072
1,Vector,10,21150.979,2115.097,1057.5485,495757900,131072
1,Vector,10,21646.58,2164.658,1082.329,484407260,131072
1,Vector,10,21463.217,2146.321,1073.1605,488545730,131072
1,Vector,10,21499.668,2149.966,1074.983,487717470,131072
1,Vector,10,40090.16,4009.015,2004.5074,523109060,262144
1,Vector,10,40357.344,4035.7341,2017.8671,519645730,262144
1,Vector,10,40004.676,4000.4668,2000.2334,524226800,262144
1,Vector,10,39994.87,3999.486,1999.743,524355360,262144
1,Vector,10,39959.28,3995.928,1997.964,524822270,262144
1,Vector,10,40048.984,4004.898,2002.449,523646800,262144
1,Vector,10,39733.582,3973.357,1986.6785,527803600,262144
1,Vector,10,39564.73,3956.472,1978.236,530056060,262144
1,Vector,10,40301.62,4030.1611,2015.0806,520364320,262144
1,Vector,10,39718.617,3971.8613,1985.9307,528002340,262144
1,Vector,10,82247.305,8224.73,4112.365,509962500,524288
1,Vector,10,81283.15,8128.3154,4064.1577,516011500,524288
1,Vector,10,81626.7,8162.67,4081.335,513839700,524288
1,Vector,10,77926.71,7792.6714,3896.3357,538237000,524288
1,Vector,10,82736.305,8273.631,4136.8154,506948450,524288
1,Vector,10,82797.02,8279.702,4139.851,506576700,524288
1,Vector,10,80492.484,8049.2476,4024.6238,521080260,524288
1,Vector,10,80683.99,8068.3984,4034.1992,519843420,524288
1,Vector,10,80484.305,8048.431,4024.2156,521133120,524288
1,Vector,10,81199.5,8119.949,4059.9746,516543140,524288
1,Vector,10,152576.78,15257.676,7628.838,549795900,1048576
1,Vector,10,158842.42,15884.243,7942.1216,528108770,1048576
1,Vector,10,161153.56,16115.356,8057.678,520535070,1048576
1,Vector,10,152556.28,15255.628,7627.814,549869700,1048576
1,Vector,10,158796.42,15879.643,7939.8213,528261760,1048576
1,Vector,10,159607.5,15960.751,7980.3755,525577280,1048576
1,Vector,10,159456.88,15945.6875,7972.8438,526073760,1048576
1,Vector,10,159695.42,15969.543,7984.7715,525287940,1048576
1,Vector,10,158950.75,15895.074,7947.537,527748900,1048576
1,Vector,10,159654.77,15965.477,7982.7383,525421700,1048576
1,Vector,10,324322.75,32432.273,16216.137,517300030,2097152
1,Vector,10,327329.44,32732.945,16366.473,512548320,2097152
1,Vector,10,323329.4,32332.938,16166.469,518889300,2097152
1,Vector,10,324472.88,32447.285,16223.643,517060700,2097152
1,Vector,10,312133.8,31213.383,15606.691,537500740,2097152
1,Vector,10,323662.53,32366.254,16183.127,518355200,2097152
1,Vector,10,325894.47,32589.447,16294.724,514805200,2097152
1,Vector,10,322811.13,32281.111,16140.556,519722370,2097152
1,Vector,10,309726.6,30972.66,15486.33,541678300,2097152
1,Vector,10,328799.72,32879.973,16439.986,510256420,2097152
1,Vector,10,644048.5,64404.85,32202.426,520992300,4194304
1,Vector,10,644379.2,64437.918,32218.959,520724960,4194304
1,Vector,10,643264.9,64326.496,32163.248,521626940,4194304
1,Vector,10,643417.7,64341.77,32170.885,521503100,4194304
1,Vector,10,645255.5,64525.543,32262.771,520017800,4194304
1,Vector,10,646420.8,64642.086,32321.043,519080300,4194304
1,Vector,10,661363.75,66136.37,33068.184,507352200,4194304
1,Vector,10,645545.75,64554.58,32277.29,519783900,4194304
1,Vector,10,646335.6,64633.563,32316.781,519148740,4194304
1,Vector,10,642451.4,64245.133,32122.566,522287520,4194304
1,Vector,10,1224077,122407.695,61203.848,548240600,8388608
1,Vector,10,1285395.6,128539.55,64269.773,522087300,8388608
1,Vector,10,1287564.1,128756.42,64378.21,521207900,8388608
1,Vector,10,1290285.9,129028.586,64514.293,520108480,8388608
1,Vector,10,1310703.3,131070.33,65535.164,512006530,8388608
1,Vector,10,1297436.5,129743.65,64871.824,517242000,8388608
1,Vector,10,1294023.5,129402.35,64701.176,518606200,8388608
1,Vector,10,1293030.3,129303.02,64651.51,519004600,8388608
1,Vector,10,1282925.4,128292.53,64146.266,523092500,8388608
1,Vector,10,1329203.6,132920.36,66460.18,504880260,8388608
1,Vector,10,2582400.8,258240.08,129120.04,519740130,16777216
1,Vector,10,2740001.3,274000.13,137000.06,489845470,16777216
1,Vector,10,2587490.8,258749.1,129374.55,518717660,16777216
1,Vector,10,2554175.5,255417.56,127708.78,525483550,16777216
1,Vector,10,2561172.3,256117.22,128058.61,524048030,16777216
1,Vector,10,2560331.5,256033.16,128016.58,524220130,16777216
1,Vector,10,2551562.3,255156.25,127578.125,526021730,16777216
1,Vector,10,2581350.5,258135.05,129067.52,519951580,16777216
1,Vector,10,2553928.8,255392.88,127696.44,525534340,16777216
1,Vector,10,2559096.5,255909.66,127954.83,524473100,16777216
1,Vector,10,4993047,499304.72,249652.36,537618500,33554432
1,Vector,10,5017210,501720.97,250860.48,535029380,33554432
1,Vector,10,4992230,499223,249611.5,537706500,33554432
1,Vector,10,5026209,502620.88,251310.44,534071460,33554432
1,Vector,10,4903520,490352.03,245176.02,547434200,33554432
1,Vector,10,5039419.5,503941.97,251970.98,532671400,33554432
1,Vector,10,4989330.5,498933.03,249466.52,538019000,33554432
1,Vector,10,4986603,498660.28,249330.14,538313300,33554432
1,Vector,10,5026745.5,502674.53,251337.27,534014430,33554432
1,Vector,10,5026234,502623.38,251311.69,534068770,33554432
1,Vector,10,9959940,995993.94,497996.97,539030340,67108864
1,Vector,10,9753432,975343.2,487671.6,550443100,67108864
1,Vector,10,9530273,953027.3,476513.66,563332160,67108864
1,Vector,10,9574996,957499.56,478749.78,560700900,67108864
1,Vector,10,9739308,973930.8,486965.4,551241340,67108864
1,Vector,10,9496077,949607.7,474803.84,565360800,67108864
1,Vector,10,9507215,950721.44,475360.72,564698430,67108864
1,Vector,10,9958108,995810.75,497905.38,539129500,67108864
1,Vector,10,9650356,965035.56,482517.78,556322400,67108864
1,Vector,10,9543299,954329.94,477164.97,562563200,67108864
1,Vector,10,19302670,1930266.9,965133.44,556266000,134217728
1,Vector,10,18855492,1885549.1,942774.56,569458400,134217728
1,Vector,10,19643776,1964377.6,982188.8,546606600,134217728
1,Vector,10,19875116,1987511.6,993755.8,540244300,134217728
1,Vector,10,19181352,1918135.4,959067.7,559784200,134217728
1,Vector,10,19671870,1967186.9,983593.44,545826050,134217728
1,Vector,10,18987276,1898727.5,949363.75,565506000,134217728
1,Vector,10,18956282,1895628.3,947814.1,566430600,134217728
1,Vector,10,19499916,1949991.8,974995.9,550639170,134217728
1,Vector,10,19641858,1964185.8,982092.9,546660030,134217728
1,Vector,10,37780750,3778075.3,1889037.6,568406800,268435456
1,Vector,10,37944264,3794426.5,1897213.3,565957400,268435456
1,Vector,10,37605916,3760591.5,1880295.8,571049400,268435456
1,Vector,10,37940690,3794069,1897034.5,566010700,268435456
1,Vector,10,39520004,3952000.5,1976000.3,543391550,268435456
1,Vector,10,37972744,3797274.3,1898637.1,565532900,268435456
1,Vector,10,38387080,3838708.5,1919354.3,559428700,268435456
1,Vector,10,37788440,3778844,1889422,568291200,268435456
1,Vector,10,39105064,3910506.5,1955253.3,549157440,268435456
1,Vector,10,37423224,3742322.8,1871161.4,573837100,268435456
1,Vector,10,74963540,7496353.5,3748176.8,572940860,536870912
1,Vector,10,75083000,7508300,3754150,572029250,536870912
1,Vector,10,74655310,7465531.5,3732765.8,575306300,536870912
1,Vector,10,74614264,7461426.5,3730713.3,575622850,536870912
1,Vector,10,75733150,7573315.5,3786657.8,567118460,536870912
1,Vector,10,74604296,7460429.5,3730214.8,575699700,536870912
1,Vector,10,74973510,7497351.5,3748675.8,572864600,536870912
1,Vector,10,75683000,7568299.5,3784149.8,567494400,536870912
1,Vector,10,75327320,7532731.5,3766365.8,570173950,536870912
1,Vector,10,74624460,7462446.5,3731223.3,575544100,536870912
1,Vector,10,146209330,14620934,7310467,587509300,1073741824
1,Vector,10,146253140,14625315,7312657.5,587333300,1073741824
1,Vector,10,145818500,14581849,7290924.5,589084000,1073741824
1,Vector,10,145975790,14597579,7298789.5,588449300,1073741824
1,Vector,10,145869730,14586973,7293486.5,588877100,1073741824
1,Vector,10,146270910,14627090,7313545,587262000,1073741824
1,Vector,10,146529170,14652917,7326458.5,586226940,1073741824
1,Vector,10,147605260,14760528,7380264,581953100,1073741824
1,Vector,10,146723150,14672316,7336158,585451840,1073741824
1,Vector,10,146375520,14637552,7318776,586842300,1073741824
