NClients,Type,TotalCalls,Time,MicrosPerCall,Latency,Throughput,Size
1,Vector,10,1142.6011,114.26,57.13,573569000,8192
1,Vector,10,1370.779,137.07701,68.538506,956192450,16384
1,Vector,10,1333.7109,133.371,66.6855,982762430,16384
1,Vector,10,1428.873,142.88701,71.443504,917312260,16384
1,Vector,10,1485.8059,148.58,74.29,882164500,16384
1,Vector,10,1557.328,155.73201,77.866005,841651000,16384
1,Vector,10,1349.73,134.973,67.4865,971097900,16384
1,Vector,10,1297.727,129.772,64.886,1010017540,16384
1,Vector,10,1462.384,146.238,73.119,896292350,16384
1,Vector,10,1503.142,150.314,75.157,871988030,16384
1,Vector,10,1471.698,147.169,73.5845,890622340,16384
1,Vector,10,2040.1559,204.015,102.0075,1284925200,32768
1,Vector,10,2440.396,244.039,122.0195,1074188900,32768
1,Vector,10,2985.164,298.51602,149.25801,878157250,32768
1,Vector,10,2030.381,203.038,101.519,1291108100,32768
1,Vector,10,3056.607,305.66,152.83,857632640,32768
1,Vector,10,2667.306,266.73,133.365,982806600,32768
1,Vector,10,2062.956,206.295,103.1475,1270724000,32768
1,Vector,10,2157.1619,215.716,107.858,1215227400,32768
1,Vector,10,2273.333,227.33301,113.666504,1153127800,32768
1,Vector,10,2618.639,261.863,130.9315,1001073100,32768
1,Vector,10,3982.367,398.236,199.118,1316525800,65536
1,Vector,10,4208.282,420.828,210.414,1245848700,65536
1,Vector,10,3870.8508,387.085,193.5425,1354451800,65536
1,Vector,10,3871.7449,387.17398,193.58699,1354140500,65536
1,Vector,10,4087.531,408.753,204.3765,1282652400,65536
1,Vector,10,4472.209,447.22,223.61,1172326800,65536
1,Vector,10,3824.377,382.43698,191.21849,1370913400,65536
1,Vector,10,5428.892,542.889,271.4445,965737000,65536
1,Vector,10,4248.966,424.896,212.448,1233920800,65536
1,Vector,10,4366.5117,436.651,218.3255,1200702600,65536
1,Vector,10,6819.802,681.98,340.99,1537546600,131072
1,Vector,10,8426.513,842.651,421.3255,1244377600,131072
1,Vector,10,7761.827,776.182,388.091,1350940900,131072
1,Vector,10,7208.454,720.84503,360.42252,1454648300,131072
1,Vector,10,7492.71,749.271,374.6355,1399461600,131072
1,Vector,10,8382.449,838.24396,419.12198,1250919800,131072
1,Vector,10,7148.495,714.849,357.4245,1466849700,131072
1,Vector,10,8097.639,809.763,404.8815,1294917200,131072
1,Vector,10,8001.4487,800.144,400.072,1310484100,131072
1,Vector,10,9284.768,928.476,464.238,1129351800,131072
1,Vector,10,13822.044,1382.204,691.102,1517252100,262144
1,Vector,10,12543.999,1254.3989,627.19946,1671838100,262144
1,Vector,10,15385.905,1538.59,769.295,1363035000,262144
1,Vector,10,16138.544,1613.854,806.927,1299468300,262144
1,Vector,10,12999.578,1299.957,649.9785,1613247100,262144
1,Vector,10,12578.522,1257.8519,628.92596,1667248600,262144
1,Vector,10,14432.864,1443.286,721.643,1453039900,262144
1,Vector,10,13647.462,1364.746,682.373,1536661000,262144
1,Vector,10,14932.067,1493.206,746.603,1404462600,262144
1,Vector,10,14623.22,1462.322,731.161,1434124700,262144
1,Vector,10,33919.383,3391.938,1695.969,1236550900,524288
1,Vector,10,31405.252,3140.525,1570.2625,1335542300,524288
1,Vector,10,35177.652,3517.7651,1758.8826,1192320600,524288
1,Vector,10,36113.344,3611.334,1805.667,1161428000,524288
1,Vector,10,35553.98,3555.398,1777.699,1179700200,524288
1,Vector,10,37900.938,3790.0928,1895.0464,1106649300,524288
1,Vector,10,35882.465,3588.2458,1794.1229,1168900900,524288
1,Vector,10,32867.6,3286.76,1643.38,1276121100,524288
1,Vector,10,33750.984,3375.0981,1687.5491,1242720600,524288
1,Vector,10,36238.082,3623.808,1811.904,1157430000,524288
1,Vector,10,68594.43,6859.4424,3429.7212,1222928600,1048576
1,Vector,10,71689.234,7168.923,3584.4614,1170135000,1048576
1,Vector,10,64718.203,6471.819,3235.9094,1296174700,1048576
1,Vector,10,62252.207,6225.2197,3112.6099,1347520000,1048576
1,Vector,10,67505.88,6750.587,3375.2935,1242648700,1048576
1,Vector,10,69960.41,6996.04,3498.02,1199050900,1048576
1,Vector,10,71957.91,7195.791,3597.8955,1165765900,1048576
1,Vector,10,63800.723,6380.072,3190.036,1314814100,1048576
1,Vector,10,68698.234,6869.823,3434.9116,1221080600,1048576
1,Vector,10,67360.9,6736.09,3368.045,1245323000,1048576
1,Vector,10,131898.47,13189.846,6594.923,1271979600,2097152
1,Vector,10,141398.56,14139.855,7069.9277,1186519700,2097152
1,Vector,10,140282.3,14028.229,7014.1143,1195961100,2097152
1,Vector,10,131647.78,13164.778,6582.389,1274401700,2097152
1,Vector,10,138515.2,13851.52,6925.76,1211218400,2097152
1,Vector,10,125720.62,12572.0625,6286.0313,1334484000,2097152
1,Vector,10,142352.89,14235.289,7117.6445,1178565200,2097152
1,Vector,10,132274.2,13227.421,6613.7104,1268366300,2097152
1,Vector,10,141480.9,14148.091,7074.0454,1185829000,2097152
1,Vector,10,123360.55,12336.054,6168.027,1360014800,2097152
1,Vector,10,286073.6,28607.36,14303.68,1172930000,4194304
1,Vector,10,287895.56,28789.555,14394.777,1165507100,4194304
1,Vector,10,276246.1,27624.607,13812.304,1214657400,4194304
1,Vector,10,283198.84,28319.885,14159.942,1184836500,4194304
1,Vector,10,253676.06,25367.605,12683.803,1322727600,4194304
1,Vector,10,283747,28374.695,14187.348,1182547700,4194304
1,Vector,10,280167.28,28016.727,14008.363,1197657100,4194304
1,Vector,10,261738.84,26173.885,13086.942,1281981400,4194304
1,Vector,10,297128.5,29712.85,14856.425,1129290200,4194304
1,Vector,10,294895.84,29489.588,14744.794,1137840000,4194304
1,Vector,10,586205.75,58620.574,29310.287,1144800500,8388608
1,Vector,10,498817.9,49881.79,24940.895,1345358000,8388608
1,Vector,10,524502.75,52450.277,26225.139,1279475800,8388608
1,Vector,10,510284.3,51028.43,25514.215,1315126900,8388608
1,Vector,10,543359.4,54335.94,27167.97,1235073200,8388608
1,Vector,10,509363.78,50936.375,25468.188,1317503700,8388608
1,Vector,10,547504.8,54750.484,27375.242,1225721900,8388608
1,Vector,10,546429.44,54642.945,27321.473,1228134100,8388608
1,Vector,10,535974.25,53597.426,26798.713,1252091300,8388608
1,Vector,10,576399.5,57639.95,28819.975,1164277000,8388608
1,Vector,10,945341.6,94534.164,47267.082,1419780100,16777216
1,Vector,10,1041917.94,104191.79,52095.895,1288179600,16777216
1,Vector,10,979523.75,97952.375,48976.188,1370234600,16777216
1,Vector,10,1112775,111277.51,55638.754,1206153200,16777216
1,Vector,10,952473.94,95247.4,47623.7,1409148500,16777216
1,Vector,10,969004.25,96900.43,48450.215,1385109800,16777216
1,Vector,10,1091157.4,109115.73,54557.863,1230049300,16777216
1,Vector,10,968084.1,96808.414,48404.207,1386426400,16777216
1,Vector,10,1044549.25,104454.92,52227.46,1284934500,16777216
1,Vector,10,990937.5,99093.74,49546.87,1354452100,16777216
1,Vector,10,1804846.3,180484.64,90242.32,1487303700,33554432
1,Vector,10,1803119.1,180311.9,90155.95,1488728400,33554432
1,Vector,10,1719545.6,171954.56,85977.28,1561083600,33554432
1,Vector,10,1991251.3,199125.13,99562.56,1348074200,33554432
1,Vector,10,1858426.4,185842.64,92921.32,1444423400,33554432
1,Vector,10,1992526.5,199252.66,99626.33,1347211500,33554432
1,Vector,10,1781696.8,178169.69,89084.84,1506628100,33554432
1,Vector,10,1730393.8,173039.38,86519.69,1551296900,33554432
1,Vector,10,1738626.5,173862.66,86931.33,1543951200,33554432
1,Vector,10,1827683.5,182768.34,91384.17,1468719600,33554432
1,Vector,10,3544842.3,354484.22,177242.11,1514512800,67108864
1,Vector,10,3534214.3,353421.4,176710.7,1519067300,67108864
1,Vector,10,3513526.5,351352.63,175676.31,1528011600,67108864
1,Vector,10,3430035.8,343003.56,171501.78,1565205000,67108864
1,Vector,10,3404754.8,340475.47,170237.73,1576827000,67108864
1,Vector,10,4073331.3,407333.16,203666.58,1318014200,67108864
1,Vector,10,3529436,352943.63,176471.81,1521123700,67108864
1,Vector,10,3423623.8,342362.38,171181.19,1568136400,67108864
1,Vector,10,3384751.8,338475.16,169237.58,1586145700,67108864
1,Vector,10,3502264.5,350226.44,175113.22,1532925200,67108864
1,Vector,10,7320112,732011.2,366005.6,1466838000,134217728
1,Vector,10,7549767.5,754976.75,377488.38,1422218400,134217728
1,Vector,10,7102870,710287,355143.5,1511701400,134217728
1,Vector,10,7616718,761671.8,380835.9,1409717200,134217728
1,Vector,10,7102047.5,710204.75,355102.38,1511876500,134217728
1,Vector,10,6997310,699731,349865.5,1534506600,134217728
1,Vector,10,6806866.5,680686.6,340343.3,1577439200,134217728
1,Vector,10,7733874.5,773387.44,386693.72,1388362100,134217728
1,Vector,10,7677446,767744.6,383872.3,1398566400,134217728
1,Vector,10,6667338.5,666733.8,333366.9,1610450600,134217728
1,Vector,10,14371773,1437177.3,718588.6,1494237000,268435456
1,Vector,10,13819695,1381969.6,690984.8,1553929700,268435456
1,Vector,10,14367710,1436771,718385.5,1494659600,268435456
1,Vector,10,14907650,1490765,745382.5,1440524700,268435456
1,Vector,10,13257411,1325741,662870.5,1619836400,268435456
1,Vector,10,14086555,1408655.4,704327.7,1524491800,268435456
1,Vector,10,14393188,1439318.8,719659.4,1492014000,268435456
1,Vector,10,13073650,1307365,653682.5,1642604400,268435456
1,Vector,10,14319674,1431967.4,715983.7,1499673600,268435456
1,Vector,10,13855507,1385550.8,692775.4,1549913300,268435456
1,Vector,10,29407152,2940715.3,1470357.6,1460517900,536870912
1,Vector,10,29378720,2937872,1468936,1461931400,536870912
1,Vector,10,28964462,2896446.3,1448223.1,1482840300,536870912
1,Vector,10,26853802,2685380.3,1342690.1,1599388900,536870912
1,Vector,10,27122928,2712293,1356146.5,1583519000,536870912
1,Vector,10,29777084,2977708.3,1488854.1,1442373400,536870912
1,Vector,10,29627856,2962785.5,1481392.8,1449638300,536870912
1,Vector,10,28877952,2887795.3,1443897.6,1487282600,536870912
1,Vector,10,28259308,2825930.8,1412965.4,1519841700,536870912
1,Vector,10,29167698,2916770,1458385,1472508000,536870912
1,Vector,10,49679180,4967918,2483959,1729081500,1073741824
1,Vector,10,52394556,5239455,2619727.5,1639471000,1073741824
1,Vector,10,50341280,5034127.5,2517063.8,1706340200,1073741824
1,Vector,10,51697748,5169774.5,2584887.3,1661568500,1073741824
1,Vector,10,53255364,5325536.5,2662768.3,1612970900,1073741824
1,Vector,10,50985080,5098508.5,2549254.3,1684793700,1073741824
1,Vector,10,52422696,5242269.5,2621134.8,1638590800,1073741824
1,Vector,10,51170484,5117048.5,2558524.3,1678689400,1073741824
1,Vector,10,51087024,5108702,2554351,1681431800,1073741824
1,Vector,10,51486890,5148689,2574344.5,1668373200,1073741824
