NClients,Type,TotalCalls,Time,MicrosPerCall,Latency,Throughput,Size
1,Vector,10,5672.331,567.23303,283.61652,115536296,8192
1,Vector,10,5972.332,597.23303,298.61652,109732710,8192
1,Vector,10,5760.683,576.068,288.034,113764344,8192
1,Vector,10,5614.813,561.481,280.7405,116719890,8192
1,Vector,10,5288.0327,528.803,264.4015,123932740,8192
1,Vector,10,5397.082,539.708,269.854,121428620,8192
1,Vector,10,6233.325,623.332,311.666,210276380,16384
1,Vector,10,7324.149,732.414,366.207,178958900,16384
1,Vector,10,6761.422,676.14197,338.07098,193852770,16384
1,Vector,10,6741.2734,674.127,337.0635,194432210,16384
1,Vector,10,6883.047,688.304,344.152,190427490,16384
1,Vector,10,6142.085,614.208,307.104,213400020,16384
1,Vector,10,5853.228,585.32196,292.66098,223931460,16384
1,Vector,10,6837.0117,683.701,341.8505,191709540,16384
1,Vector,10,6565.6963,656.56903,328.28452,199631710,16384
1,Vector,10,6596.333,659.633,329.8165,198704430,16384
1,Vector,10,8703.791,870.37897,435.18948,301183740,32768
1,Vector,10,8378.833,837.883,418.9415,312864700,32768
1,Vector,10,8466.557,846.65497,423.32748,309623170,32768
1,Vector,10,8529.239,852.92303,426.46152,307347780,32768
1,Vector,10,8803.606,880.36005,440.18002,297769100,32768
1,Vector,10,8548.092,854.809,427.4045,306669660,32768
1,Vector,10,8907.563,890.75604,445.37802,294293820,32768
1,Vector,10,8288.643,828.864,414.432,316269020,32768
1,Vector,10,8747.351,874.735,437.3675,299683900,32768
1,Vector,10,8093.482,809.348,404.674,323895260,32768
1,Vector,10,12408.3125,1240.8309,620.41547,422529760,65536
1,Vector,10,12798.924,1279.8921,639.94604,409634560,65536
1,Vector,10,12531.666,1253.166,626.583,418370750,65536
1,Vector,10,12724.407,1272.44,636.22,412033600,65536
1,Vector,10,12381.94,1238.194,619.097,423429630,65536
1,Vector,10,12412.142,1241.214,620.607,422399360,65536
1,Vector,10,12011.957,1201.195,600.5975,436472030,65536
1,Vector,10,12922.725,1292.272,646.136,405710240,65536
1,Vector,10,12508.574,1250.857,625.4285,419143040,65536
1,Vector,10,12370.486,1237.048,618.524,423821900,65536
1,Vector,10,20587.877,2058.787,1029.3936,509317380,131072
1,Vector,10,20495.248,2049.5242,1024.7621,511619260,131072
1,Vector,10,21167.117,2116.7112,1058.3556,495379840,131072
1,Vector,10,20488,2048.8,1024.4,511800060,131072
1,Vector,10,21124.42,2112.442,1056.221,496381000,131072
1,Vector,10,20555.598,2055.559,1027.7795,510117200,131072
1,Vector,10,20850.004,2085,1042.5,502914140,131072
1,Vector,10,20962.088,2096.208,1048.104,500225150,131072
1,Vector,10,20773.92,2077.392,1038.696,504755940,131072
1,Vector,10,21251.076,2125.107,1062.5535,493422700,131072
1,Vector,10,36210.855,3621.085,1810.5425,579150140,262144
1,Vector,10,36211.41,3621.1401,1810.5701,579141400,262144
1,Vector,10,36862.387,3686.238,1843.119,568913860,262144
1,Vector,10,35935.016,3593.501,1796.7505,583595800,262144
1,Vector,10,35032.605,3503.26,1751.63,598628740,262144
1,Vector,10,36157.24,3615.723,1807.8615,580009000,262144
1,Vector,10,36676.086,3667.608,1833.804,571803800,262144
1,Vector,10,35742.45,3574.2449,1787.1224,586739840,262144
1,Vector,10,36213.855,3621.385,1810.6925,579102200,262144
1,Vector,10,36117.066,3611.706,1805.853,580654140,262144
1,Vector,10,70170.68,7017.0674,3508.5337,597728900,524288
1,Vector,10,70048.305,7004.83,3502.415,598773100,524288
1,Vector,10,71619.36,7161.936,3580.968,585638340,524288
1,Vector,10,69679.46,6967.946,3483.973,601942660,524288
1,Vector,10,69498.46,6949.846,3474.923,603510340,524288
1,Vector,10,69121.47,6912.146,3456.073,606802000,524288
1,Vector,10,70542.3,7054.229,3527.1145,594580100,524288
1,Vector,10,69384.45,6938.445,3469.2224,604502000,524288
1,Vector,10,68167.33,6816.7324,3408.3662,615295400,524288
1,Vector,10,69415.9,6941.589,3470.7944,604228200,524288
1,Vector,10,134091.16,13409.115,6704.5576,625589950,1048576
1,Vector,10,128967.77,12896.777,6448.3887,650442200,1048576
1,Vector,10,129238.664,12923.865,6461.9326,649078850,1048576
1,Vector,10,132487.97,13248.796,6624.398,633160060,1048576
1,Vector,10,134380.28,13438.028,6719.014,624244000,1048576
1,Vector,10,135158.39,13515.839,6757.9194,620650200,1048576
1,Vector,10,132804.83,13280.482,6640.241,631649340,1048576
1,Vector,10,135322.9,13532.289,6766.1445,619895700,1048576
1,Vector,10,134150.95,13415.096,6707.548,625311100,1048576
1,Vector,10,133929.22,13392.922,6696.461,626346400,1048576
1,Vector,10,252505.13,25250.512,12625.256,664430700,2097152
1,Vector,10,262424.9,26242.492,13121.246,639314900,2097152
1,Vector,10,265826.13,26582.611,13291.306,631135000,2097152
1,Vector,10,263011.97,26301.195,13150.598,637887940,2097152
1,Vector,10,259698.98,25969.898,12984.949,646025500,2097152
1,Vector,10,263518.2,26351.818,13175.909,636662500,2097152
1,Vector,10,264520.1,26452.01,13226.005,634251100,2097152
1,Vector,10,254463.44,25446.344,12723.172,659317300,2097152
1,Vector,10,265374.28,26537.428,13268.714,632209600,2097152
1,Vector,10,264150.06,26415.004,13207.502,635139650,2097152
